Rk,Player,Nation,Pos,Primary_Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls/90,Ast/90,G+A/90,G-PK/90,G+A-PK/90
2216,Declan Rice,eng ENG,MF,MF,Arsenal,eng Premier League,26,1999,36,35,3094,34.4,4,5,9,4,0,0,3,0,0.12,0.15,0.26,0.12,0.26
2217,Chris Richards,us USA,DF,DF,Crystal Palace,eng Premier League,25,2000,33,31,2827,31.4,1,0,1,1,0,0,4,0,0.03,0,0.03,0.03,0.03
2218,Amir Richardson,ma MAR,MF,MF,Fiorentina,it Serie A,23,2002,2,0,42,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0
2219,Richarlison,br BRA,FWMF,FW,Tottenham,eng Premier League,28,1997,32,20,1964,21.8,11,4,15,11,0,0,5,0,0.5,0.18,0.69,0.5,0.69
2220,Diego Rico,es ESP,DF,DF,Getafe,es La Liga,32,1993,28,18,1758,19.5,0,0,0,0,0,0,4,0,0,0,0,0,0
2221,Clemens Riedel,de GER,DF,DF,Espanyol,es La Liga,22,2003,20,16,1396,15.5,0,1,1,0,0,0,5,0,0,0.06,0.06,0,0.06
2222,Fabian Rieder,ch SUI,MF,MF,Augsburg,de Bundesliga,23,2002,32,28,2343,26,6,3,9,4,2,2,4,0,0.23,0.12,0.35,0.15,0.27
2223,Fabian Rieder,ch SUI,MF,MF,Rennes,fr Ligue 1,23,2002,3,2,133,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0
2224,Lasse Rieß,de GER,GK,GK,Mainz 05,de Bundesliga,24,2001,4,3,292,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0
2225,Chris Rigg,eng ENG,MF,MF,Sunderland,eng Premier League,18,2007,18,11,761,8.5,1,1,2,1,0,0,1,0,0.12,0.12,0.24,0.12,0.24
2226,Filippo Rinaldi,it ITA,GK,GK,Parma,it Serie A,22,2002,1,1,90,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2227,Hugo Rincón,es ESP,DF,DF,Girona,es La Liga,22,2003,33,16,1750,19.4,1,1,2,1,0,0,4,0,0.05,0.05,0.1,0.05,0.1
2228,Luis Rioja,es ESP,MF,MF,Valencia,es La Liga,31,1993,37,31,2624,29.2,3,6,9,3,0,0,1,0,0.1,0.21,0.31,0.1,0.31
2229,Rodrigo Riquelme,es ESP,MF,MF,Real Betis,es La Liga,25,2000,25,7,821,9.1,1,1,2,1,0,0,2,0,0.11,0.11,0.22,0.11,0.22
2230,Robin Risser,fr FRA,GK,GK,Lens,fr Ligue 1,20,2004,33,33,2970,33,0,1,1,0,0,0,2,0,0,0.03,0.03,0,0.03
2231,Mihailo Ristić,rs SRB,MFDF,MF,Celta Vigo,es La Liga,29,1995,5,4,253,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0
2232,Lars Ritzka,de GER,MFDF,MF,St Pauli,de Bundesliga,27,1998,21,12,966,10.7,0,0,0,0,0,0,1,0,0,0,0,0,0
2233,Sergi Roberto,es ESP,MF,MF,Como,it Serie A,33,1992,20,5,544,6,0,0,0,0,0,0,3,0,0,0,0,0,0
2234,Patrick Roberts,eng ENG,FWMF,FW,Sunderland,eng Premier League,28,1997,1,0,28,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0
2235,Andy Robertson,sct SCO,DF,DF,Liverpool,eng Premier League,31,1994,24,11,1176,13.1,1,0,1,1,0,0,0,0,0.08,0,0.08,0.08,0.08
2236,Antonee Robinson,us USA,DFMF,DF,Fulham,eng Premier League,27,1997,22,17,1492,16.6,1,0,1,0,1,1,5,0,0.06,0,0.06,0,0
2237,Joel Roca,es ESP,MFFW,MF,Girona,es La Liga,20,2005,32,16,1473,16.4,3,1,4,3,0,0,4,1,0.18,0.06,0.24,0.18,0.24
2238,Marc Roca,es ESP,MF,MF,Real Betis,es La Liga,28,1996,29,23,2026,22.5,1,1,2,1,0,0,1,0,0.04,0.04,0.09,0.04,0.09
2239,Ryan Rodin,fr FRA,MF,MF,Auxerre,fr Ligue 1,19,2006,3,0,26,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0
2240,Kaden Rodney,eng ENG,DFMF,DF,Crystal Palace,eng Premier League,20,2004,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2241,Joe Rodon,wls WAL,DF,DF,Leeds United,eng Premier League,27,1997,35,33,2951,32.8,2,0,2,2,0,0,3,0,0.06,0,0.06,0.06,0.06
2242,Rodri,es ESP,MF,MF,Manchester City,eng Premier League,29,1996,21,17,1511,16.8,1,0,1,1,0,0,3,0,0.06,0,0.06,0.06,0.06
2243,Álvaro Rodríguez,uy URU,FW,FW,Elche,es La Liga,21,2004,34,24,2201,24.5,7,5,12,7,0,0,2,0,0.29,0.2,0.49,0.29,0.49
2244,Damián Rodríguez,es ESP,MF,MF,Celta Vigo,es La Liga,22,2003,2,2,150,1.7,0,0,0,0,0,0,1,0,0,0,0,0,0
2245,Dani Rodríguez,es ESP,FWMF,FW,Mallorca,es La Liga,37,1988,2,0,68,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0
2246,Guido Rodríguez,ar ARG,MF,MF,West Ham,eng Premier League,31,1994,6,2,180,2,0,0,0,0,0,0,1,0,0,0,0,0,0
2247,Guido Rodríguez,ar ARG,MF,MF,Valencia,es La Liga,31,1994,16,14,1309,14.5,4,0,4,4,0,0,4,0,0.28,0,0.28,0.28,0.28
2248,Javi Rodríguez,es ESP,DF,DF,Celta Vigo,es La Liga,22,2003,33,28,2558,28.4,0,1,1,0,0,0,5,0,0,0.04,0.04,0,0.04
2249,Jesus Rodríguez,es ESP,MF,MF,Como,it Serie A,19,2005,31,18,1731,19.2,2,9,11,2,0,0,3,1,0.1,0.47,0.57,0.1,0.57
2250,Juan Rodríguez,uy URU,DF,DF,Cagliari,it Serie A,20,2005,17,16,1310,14.6,1,0,1,1,0,0,3,0,0.07,0,0.07,0.07,0.07
2251,Ricardo Rodríguez,ch SUI,DF,DF,Real Betis,es La Liga,32,1992,23,18,1547,17.2,0,1,1,0,0,0,0,0,0,0.06,0.06,0,0.06
2252,Rodrygo,br BRA,MFFW,MF,Real Madrid,es La Liga,24,2001,19,6,684,7.6,1,3,4,1,0,0,3,0,0.13,0.39,0.53,0.13,0.53
2253,Robin Roefs,nl NED,GK,GK,Sunderland,eng Premier League,22,2003,35,35,3150,35,0,0,0,0,0,0,4,0,0,0,0,0,0
2254,Morgan Rogers,eng ENG,MF,MF,Aston Villa,eng Premier League,23,2002,37,37,3280,36.4,10,6,16,10,0,0,7,0,0.27,0.16,0.44,0.27,0.44
2255,Merlin Röhl,de GER,MF,MF,Freiburg,de Bundesliga,23,2002,2,0,66,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0
2256,Merlin Röhl,de GER,MF,MF,Everton,eng Premier League,23,2002,16,6,682,7.6,1,0,1,1,0,0,0,0,0.13,0,0.13,0.13,0.13
2257,Filippo Romagna,it ITA,DF,DF,Sassuolo,it Serie A,28,1997,5,4,313,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0
2258,Alessio Romagnoli,it ITA,DF,DF,Lazio,it Serie A,30,1995,32,31,2666,29.6,0,0,0,0,0,0,6,1,0,0,0,0,0
2259,Leo Román,es ESP,GK,GK,Mallorca,es La Liga,25,2000,33,33,2970,33,0,0,0,0,0,0,4,0,0,0,0,0,0
2260,Miguel Román,es ESP,MF,MF,Celta Vigo,es La Liga,22,2002,19,14,1311,14.6,1,0,1,1,0,0,3,0,0.07,0,0.07,0.07,0.07
2261,Alessandro Romano,ch SUI,MF,MF,Roma,it Serie A,19,2006,2,0,8,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0
2262,Carlos Romero,es ESP,DF,DF,Espanyol,es La Liga,23,2001,36,36,3191,35.5,6,3,9,6,0,0,4,0,0.17,0.08,0.25,0.17,0.25
2263,Cristian Romero,ar ARG,DF,DF,Tottenham,eng Premier League,27,1998,23,22,1868,20.8,4,1,5,4,0,0,11,2,0.19,0.05,0.24,0.19,0.24
2264,Isaac Romero,es ESP,FWMF,FW,Sevilla,es La Liga,25,2000,29,18,1484,16.5,4,0,4,4,0,1,6,1,0.24,0,0.24,0.24,0.24
2265,Iván Romero,es ESP,FWMF,FW,Levante,es La Liga,24,2001,32,28,2259,25.1,7,1,8,7,0,1,5,0,0.28,0.04,0.32,0.28,0.32
2266,Zaid Romero,ar ARG,DF,DF,Getafe,es La Liga,25,1999,15,15,1349,15,1,0,1,1,0,0,5,1,0.07,0,0.07,0.07,0.07
2267,Rômulo,br BRA,FW,FW,RB Leipzig,de Bundesliga,23,2002,30,27,2188,24.3,9,4,13,9,0,1,3,0,0.37,0.16,0.53,0.37,0.53
2268,Salomón Rondón,ve VEN,FW,FW,Oviedo,es La Liga,35,1989,16,13,1032,11.5,2,0,2,2,0,1,2,0,0.17,0,0.17,0.17,0.17
2269,Valentin Rongier,fr FRA,MF,MF,Rennes,fr Ligue 1,30,1994,31,31,2745,30.5,2,5,7,2,0,0,6,0,0.07,0.16,0.23,0.07,0.23
2270,Marten de Roon,nl NED,MF,MF,Atalanta,it Serie A,34,1991,34,32,2691,29.9,1,2,3,1,0,0,8,1,0.03,0.07,0.1,0.03,0.1
2271,Pablo Rosario,do DOM,DFMF,DF,Nice,fr Ligue 1,28,1997,1,0,28,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0
2272,Max Rosenfelder,de GER,DF,DF,Freiburg,de Bundesliga,22,2003,12,5,492,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0
2273,Lucas Rosier,fr FRA,FW,FW,Rennes,fr Ligue 1,18,2007,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2274,Valentin Rosier,fr FRA,DFMF,DF,Osasuna,es La Liga,28,1996,31,30,2547,28.3,1,1,2,1,0,0,6,1,0.04,0.04,0.07,0.04,0.07
2275,Tom Rothe,de GER,MFDF,MF,Union Berlin,de Bundesliga,20,2004,21,10,1029,11.4,2,0,2,2,0,0,1,1,0.17,0,0.17,0.17,0.17
2276,Anthony Rouault,fr FRA,DF,DF,Rennes,fr Ligue 1,24,2001,21,19,1724,19.2,1,0,1,1,0,0,4,0,0.05,0,0.05,0.05,0.05
2277,Nicolò Rovella,it ITA,MF,MF,Lazio,it Serie A,23,2001,11,6,512,5.7,0,1,1,0,0,0,2,1,0,0.18,0.18,0,0.18
2278,Jonathan Rowe,eng ENG,MFFW,MF,Bologna,it Serie A,22,2003,28,17,1605,17.8,3,2,5,3,0,0,2,0,0.17,0.11,0.28,0.17,0.28
2279,Jonathan Rowe,eng ENG,FW,FW,Marseille,fr Ligue 1,22,2003,1,1,62,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0
2280,James Rowswell,eng ENG,DF,DF,Tottenham,eng Premier League,19,2006,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2281,Amir Rrahmani,xk KVX,DF,DF,Napoli,it Serie A,31,1994,21,21,1795,19.9,2,1,3,2,0,0,2,0,0.1,0.05,0.15,0.1,0.15
2282,Rubén,es ESP,DFMF,DF,Espanyol,es La Liga,24,2001,21,8,812,9,0,1,1,0,0,0,2,0,0,0.11,0.11,0,0.11
2283,Antonio Rüdiger,de GER,DF,DF,Real Madrid,es La Liga,32,1993,18,16,1490,16.6,1,0,1,1,0,0,0,0,0.06,0,0.06,0.06,0.06
2284,Javi Rueda,es ESP,MF,MF,Celta Vigo,es La Liga,23,2002,26,16,1404,15.6,2,6,8,2,0,0,6,0,0.13,0.38,0.51,0.13,0.51
2285,Daniele Rugani,it ITA,DF,DF,Fiorentina,it Serie A,31,1994,6,4,327,3.6,0,0,0,0,0,0,2,0,0,0,0,0,0
2286,Daniele Rugani,it ITA,DF,DF,Juventus,it Serie A,31,1994,6,3,250,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0
2287,Matteo Ruggeri,it ITA,DF,DF,Atlético Madrid,es La Liga,23,2002,26,20,1774,19.7,0,3,3,0,0,0,4,0,0,0.15,0.15,0,0.15
2288,Aitor Ruibal,es ESP,DFMF,DF,Real Betis,es La Liga,29,1996,27,20,1808,20.1,4,2,6,4,0,0,6,1,0.2,0.1,0.3,0.2,0.3
2289,Abel Ruiz,es ESP,FW,FW,Girona,es La Liga,25,2000,9,0,187,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0
2290,Fabián Ruiz Peña,es ESP,MF,MF,PSG,fr Ligue 1,29,1996,20,13,1131,12.6,1,4,5,1,0,0,2,0,0.08,0.32,0.4,0.08,0.4
2291,Gerónimo Rulli,ar ARG,GK,GK,Marseille,fr Ligue 1,33,1992,29,29,2610,29,0,0,0,0,0,0,3,0,0,0,0,0,0
2292,Iñaki Rupérez,es ESP,DF,DF,Real Sociedad,es La Liga,22,2003,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2293,Jacen Russell-Rowe,ca CAN,FW,FW,Toulouse,fr Ligue 1,22,2002,13,5,472,5.2,1,0,1,1,0,0,0,0,0.19,0,0.19,0.19,0.19
2294,Georginio Rutter,fr FRA,MFFW,MF,Brighton,eng Premier League,23,2002,32,20,1786,19.8,3,3,6,3,0,0,2,0,0.15,0.15,0.3,0.15,0.3
2295,Mathew Ryan,au AUS,GK,GK,Levante,es La Liga,33,1992,36,36,3240,36,0,0,0,0,0,0,4,0,0,0,0,0,0
2296,Julian Ryerson,no NOR,MF,MF,Dortmund,de Bundesliga,27,1997,31,26,2266,25.2,0,15,15,0,0,0,8,0,0,0.6,0.6,0,0.6
2297,Frederik Rønnow,dk DEN,GK,GK,Union Berlin,de Bundesliga,32,1992,30,30,2640,29.3,0,0,0,0,0,0,2,0,0,0,0,0,0
2298,Alexander Røssing-Lelesiit,no NOR,FWMF,FW,Hamburger SV,de Bundesliga,18,2007,11,5,321,3.6,0,1,1,0,0,0,3,1,0,0.28,0.28,0,0.28
2299,José Sá,pt POR,GK,GK,Wolves,eng Premier League,32,1993,23,23,2070,23,0,0,0,0,0,0,2,0,0,0,0,0,0
2300,Elias Saad,tn TUN,MFFW,MF,Augsburg,de Bundesliga,25,1999,10,7,497,5.5,0,0,0,0,0,0,1,0,0,0,0,0,0
2301,Idrissa Sabaly,fr FRA,MF,MF,Strasbourg,fr Ligue 1,17,2007,1,1,56,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0
2302,Stefano Sabelli,it ITA,MFDF,MF,Genoa,it Serie A,32,1993,16,12,913,10.1,0,0,0,0,0,0,0,0,0,0,0,0,0
2303,Abdelhamid Sabiri,ma MAR,MF,MF,Fiorentina,it Serie A,28,1996,1,0,27,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0
2304,Marcel Sabitzer,at AUT,MF,MF,Dortmund,de Bundesliga,31,1994,26,21,1817,20.2,1,2,3,1,0,0,3,0,0.05,0.1,0.15,0.05,0.15
2305,Noah Sadiki,cd COD,MF,MF,Sunderland,eng Premier League,20,2004,33,33,2889,32.1,0,1,1,0,0,0,9,0,0,0.03,0.03,0,0.03
2306,Umar Sadiq,ng NGA,FW,FW,Valencia,es La Liga,28,1997,20,8,911,10.1,4,2,6,4,0,0,3,0,0.4,0.2,0.59,0.4,0.59
2307,Umar Sadiq,ng NGA,FW,FW,Real Sociedad,es La Liga,28,1997,5,2,153,1.7,0,0,0,0,0,0,1,0,0,0,0,0,0
2308,Alexis Saelemaekers,be BEL,MF,MF,Milan,it Serie A,26,1999,35,33,2788,31,3,3,6,3,0,0,5,0,0.1,0.1,0.19,0.1,0.19
2309,Matvei Safonov,ru RUS,GK,GK,PSG,fr Ligue 1,26,1999,15,15,1350,15,0,0,0,0,0,0,0,0,0,0,0,0,0
2310,Emir Sahiti,xk KVX,FW,FW,Hamburger SV,de Bundesliga,26,1998,2,2,120,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0
2311,Osame Sahraoui,ma MAR,MF,MF,Lille,fr Ligue 1,24,2001,18,4,505,5.6,1,2,3,1,0,0,0,0,0.18,0.36,0.53,0.18,0.53
2312,Wesley Saïd,fr FRA,MF,MF,Lens,fr Ligue 1,30,1995,29,26,1991,22.1,12,2,14,11,1,1,2,0,0.54,0.09,0.63,0.5,0.59
2313,Allan Saint-Maximin,fr FRA,MF,MF,Lens,fr Ligue 1,28,1997,10,2,410,4.6,3,3,6,3,0,0,0,0,0.66,0.66,1.32,0.66,1.32
2314,Bukayo Saka,eng ENG,FWMF,FW,Arsenal,eng Premier League,23,2001,31,25,2222,24.7,7,5,12,6,1,1,2,0,0.28,0.2,0.49,0.24,0.45
2315,Mathis Saka,fr FRA,FW,FW,Toulouse,fr Ligue 1,18,2006,1,0,8,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0
2316,Álex Sala,es ESP,MF,MF,Lecce,it Serie A,24,2001,9,2,167,1.9,0,1,1,0,0,0,0,0,0,0.54,0.54,0,0.54
2317,Ibrahim Salah,ma MAR,MF,MF,Rennes,fr Ligue 1,23,2001,2,0,35,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
2318,Mohamed Salah,eg EGY,MF,MF,Liverpool,eng Premier League,33,1992,27,23,2146,23.8,7,7,14,6,1,1,1,0,0.29,0.29,0.59,0.25,0.55
2319,Jan Salas,es ESP,MF,MF,Mallorca,es La Liga,19,2005,2,0,17,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
2320,Kike Salas,es ESP,DF,DF,Sevilla,es La Liga,23,2002,26,24,2203,24.5,2,0,2,2,0,0,1,0,0.08,0,0.08,0.08,0.08
2321,Manolis Saliakas,gr GRE,MF,MF,St Pauli,de Bundesliga,28,1996,17,12,1106,12.3,1,3,4,1,0,0,3,0,0.08,0.24,0.33,0.08,0.33
2322,William Saliba,fr FRA,DF,DF,Arsenal,eng Premier League,24,2001,31,30,2614,29,1,0,1,1,0,0,2,0,0.03,0,0.03,0.03,0.03
2323,José Salinas,es ESP,DF,DF,Espanyol,es La Liga,24,2000,11,2,257,2.9,0,0,0,0,0,0,2,0,0,0,0,0,0
2324,Mohammed Salisu,gh GHA,DF,DF,Monaco,fr Ligue 1,26,1999,12,12,1080,12,1,0,1,1,0,0,3,0,0.08,0,0.08,0.08,0.08
2325,Lazar Samardzic,rs SRB,MF,MF,Atalanta,it Serie A,23,2002,26,11,1030,11.4,2,1,3,2,0,0,1,0,0.17,0.09,0.26,0.17,0.26
2326,Mbwana Samatta,tz TAN,FW,FW,Le Havre,fr Ligue 1,32,1992,27,17,1542,17.1,2,1,3,2,0,0,4,0,0.12,0.06,0.18,0.12,0.18
2327,Mama Samba Baldé,gw GNB,FWMF,FW,Brest,fr Ligue 1,29,1995,18,8,716,8,2,2,4,2,0,0,0,0,0.25,0.25,0.5,0.25,0.5
2328,Brice Samba,fr FRA,GK,GK,Rennes,fr Ligue 1,31,1994,32,32,2880,32,0,0,0,0,0,0,5,0,0,0,0,0,0
2329,Albert Sambi Lokonga,be BEL,MF,MF,Hamburger SV,de Bundesliga,25,1999,26,20,1710,19,5,0,5,5,0,0,3,0,0.26,0,0.26,0.26,0.26
2330,Antonio Sanabria,py PAR,FW,FW,Cremonese,it Serie A,29,1996,25,10,945,10.5,1,1,2,1,0,0,2,0,0.1,0.1,0.19,0.1,0.19
2331,Oihan Sancet,es ESP,MF,MF,Athletic Club,es La Liga,25,2000,28,22,1788,19.9,4,0,4,2,2,2,4,1,0.2,0,0.2,0.1,0.1
2332,Álex Sánchez,es ESP,FW,FW,Elche,es La Liga,19,2006,1,0,6,0.1,0,1,1,0,0,0,0,0,0,15,15,0,15
2333,Alexis Sánchez,cl CHI,FWMF,FW,Sevilla,es La Liga,36,1988,28,11,1308,14.5,4,2,6,3,1,1,3,0,0.28,0.14,0.41,0.21,0.34
2334,Antonio Sánchez,es ESP,MFDF,MF,Mallorca,es La Liga,28,1997,30,9,1073,11.9,0,0,0,0,0,0,5,1,0,0,0,0,0
2335,Juanlu Sánchez,es ESP,MFDF,MF,Sevilla,es La Liga,21,2003,32,23,1990,22.1,0,3,3,0,0,0,6,1,0,0.14,0.14,0,0.14
2336,Borja Sánchez Laborde,es ESP,MF,MF,Oviedo,es La Liga,29,1996,1,0,14,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
2337,Manu Sánchez,es ESP,DF,DF,Levante,es La Liga,24,2000,33,31,2814,31.3,1,2,3,1,0,0,8,0,0.03,0.06,0.1,0.03,0.1
2338,Robert Sánchez,es ESP,GK,GK,Chelsea,eng Premier League,27,1997,35,35,3039,33.8,0,1,1,0,0,0,3,1,0,0.03,0.03,0,0.03
2339,Selton Sánchez,es ESP,MF,MF,Athletic Club,es La Liga,18,2007,7,2,196,2.2,0,1,1,0,0,0,0,0,0,0.46,0.46,0,0.46
2340,Jadon Sancho,eng ENG,MF,MF,Aston Villa,eng Premier League,25,2000,23,9,876,9.7,0,2,2,0,0,0,0,0,0,0.21,0.21,0,0.21
2341,Álex Sancris,es ESP,MFFW,MF,Getafe,es La Liga,28,1997,18,5,708,7.9,0,1,1,0,0,0,4,1,0,0.13,0.13,0,0.13
2342,Philipp Sander,de GER,DFMF,DF,Gladbach,de Bundesliga,27,1998,30,29,2445,27.2,2,0,2,2,0,0,4,0,0.07,0,0.07,0.07,0.07
2343,James Sands,us USA,MF,MF,St Pauli,de Bundesliga,25,2000,24,23,1934,21.5,1,0,1,1,0,0,4,0,0.05,0,0.05,0.05,0.05
2344,Ibou Sané,sn SEN,FWMF,FW,Metz,fr Ligue 1,20,2005,16,5,541,6,1,1,2,1,0,0,2,0,0.17,0.17,0.33,0.17,0.33
2345,Sadibou Sané,sn SEN,DF,DF,Metz,fr Ligue 1,21,2004,23,22,1940,21.6,2,1,3,2,0,0,5,2,0.09,0.05,0.14,0.09,0.14
2346,Arouna Sangante,sn SEN,DF,DF,Le Havre,fr Ligue 1,23,2002,28,28,2324,25.8,1,1,2,1,0,0,4,2,0.04,0.04,0.08,0.04,0.08
2347,Buba Sangaré,es ESP,DFMF,DF,Elche,es La Liga,17,2007,12,8,538,6,0,0,0,0,0,0,3,0,0,0,0,0,0
2348,Ibrahim Sangaré,ci CIV,MF,MF,Nottingham,eng Premier League,27,1997,28,25,2075,23.1,2,2,4,2,0,0,5,0,0.09,0.09,0.17,0.09,0.17
2349,Mamadou Sangare,ml MLI,MF,MF,Lens,fr Ligue 1,23,2002,29,27,2323,25.8,3,4,7,3,0,0,5,0,0.12,0.15,0.27,0.12,0.27
2350,Nhoa Sangui,fr FRA,DF,DF,Paris FC,fr Ligue 1,19,2006,26,18,1737,19.3,0,0,0,0,0,0,0,0,0,0,0,0,0
2351,Maroan Sannadi,ma MAR,FW,FW,Athletic Club,es La Liga,24,2001,10,2,288,3.2,1,0,1,1,0,0,2,0,0.31,0,0.31,0.31,0.31
2352,Kaishū Sano,jp JPN,MF,MF,Mainz 05,de Bundesliga,24,2000,34,34,3059,34,1,2,3,1,0,0,1,0,0.03,0.06,0.09,0.03,0.09
2353,Morgan Sanson,fr FRA,MF,MF,Nice,fr Ligue 1,30,1994,31,20,1772,19.7,0,2,2,0,0,0,4,0,0,0.1,0.1,0,0.1
2354,Baptiste Santamaria,fr FRA,MF,MF,Valencia,es La Liga,30,1995,19,7,754,8.4,1,1,2,1,0,0,2,0,0.12,0.12,0.24,0.12,0.24
2355,Yago Santiago,es ESP,MF,MF,Elche,es La Liga,22,2003,9,3,281,3.1,0,0,0,0,0,0,1,0,0,0,0,0,0
2356,Yellu Santiago,es ESP,MF,MF,Hellas Verona,it Serie A,21,2004,2,0,6,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0
2357,Alisson Santos,br BRA,MFFW,MF,Napoli,it Serie A,22,2002,14,9,834,9.3,4,0,4,4,0,0,1,0,0.43,0,0.43,0.43,0.43
2358,Andrey Santos,br BRA,MF,MF,Chelsea,eng Premier League,21,2004,27,13,1260,14,1,0,1,1,0,0,4,0,0.07,0,0.07,0.07,0.07
2359,Kauã Santos,br BRA,GK,GK,Frankfurt,de Bundesliga,22,2003,13,13,1084,12,0,0,0,0,0,0,0,0,0,0,0,0,0
2360,Tiago Santos,pt POR,DF,DF,Lille,fr Ligue 1,23,2002,15,8,709,7.9,0,0,0,0,0,0,0,0,0,0,0,0,0
2361,Bara Sapoko Ndiaye,sn SEN,MF,MF,Bayern Munich,de Bundesliga,17,2007,4,2,143,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0
2362,Renzo Saravia,ar ARG,DF,DF,Valencia,es La Liga,32,1993,5,4,351,3.9,0,0,0,0,0,0,2,0,0,0,0,0,0
2363,Alejo Sarco,ar ARG,FW,FW,Gladbach,de Bundesliga,19,2006,3,0,53,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0
2364,Alejo Sarco,ar ARG,FW,FW,Leverkusen,de Bundesliga,19,2006,3,0,74,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0
2365,Jeremy Sarmiento,ec ECU,MF,MF,Cremonese,it Serie A,23,2002,7,0,142,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0
2366,Amin Sarr,se SWE,FWMF,FW,Hellas Verona,it Serie A,24,2001,34,9,1102,12.2,0,1,1,0,0,0,2,1,0,0.08,0.08,0,0.08
2367,Bouna Sarr,sn SEN,MFDF,MF,Metz,fr Ligue 1,33,1992,12,10,895,9.9,0,0,0,0,0,0,1,0,0,0,0,0,0
2368,Ismaila Sarr,sn SEN,MF,MF,Crystal Palace,eng Premier League,27,1998,28,24,2174,24.2,9,1,10,6,3,3,2,0,0.37,0.04,0.41,0.25,0.29
2369,Malang Sarr,fr FRA,DF,DF,Lens,fr Ligue 1,26,1999,33,33,2925,32.5,0,1,1,0,0,0,4,0,0,0.03,0.03,0,0.03
2370,Mamadou Sarr,sn SEN,DF,DF,Strasbourg,fr Ligue 1,19,2005,15,15,1305,14.5,0,0,0,0,0,0,3,0,0,0,0,0,0
2371,Mamadou Sarr,sn SEN,DF,DF,Chelsea,eng Premier League,19,2005,3,1,102,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0
2372,Martin Satriano,uy URU,FWMF,FW,Getafe,es La Liga,24,2001,18,18,1603,17.8,6,1,7,6,0,0,5,0,0.34,0.06,0.39,0.34,0.39
2373,Martin Satriano,uy URU,FW,FW,Lyon,fr Ligue 1,24,2001,11,8,692,7.7,2,1,3,2,0,0,1,0,0.26,0.13,0.39,0.26,0.39
2374,Mario Sauer,sk SVK,MF,MF,Toulouse,fr Ligue 1,21,2004,25,6,651,7.2,1,0,1,1,0,0,4,0,0.14,0,0.14,0.14,0.14
2375,Razvan Sava,ro ROU,GK,GK,Udinese,it Serie A,23,2002,7,6,620,6.9,0,0,0,0,0,0,1,0,0,0,0,0,0
2376,Sávio,br BRA,MF,MF,Manchester City,eng Premier League,21,2004,24,7,833,9.3,1,1,2,1,0,0,2,0,0.11,0.11,0.22,0.11,0.22
2377,Nicolò Savona,it ITA,DF,DF,Nottingham,eng Premier League,22,2003,14,11,1028,11.4,2,0,2,2,0,0,2,0,0.18,0,0.18,0.18,0.18
2378,Amine Sbai,ma MAR,MFFW,MF,Angers,fr Ligue 1,24,2000,25,23,1818,20.2,3,1,4,3,0,1,3,1,0.15,0.05,0.2,0.15,0.2
2379,Joe Scally,us USA,DFMF,DF,Gladbach,de Bundesliga,22,2002,32,29,2608,29,2,3,5,2,0,0,8,0,0.07,0.1,0.17,0.07,0.17
2380,Giorgio Scalvini,it ITA,DF,DF,Atalanta,it Serie A,21,2003,24,23,1808,20.1,3,1,4,3,0,0,2,0,0.15,0.05,0.2,0.15,0.2
2381,Gianluca Scamacca,it ITA,FW,FW,Atalanta,it Serie A,26,1999,24,16,1315,14.6,10,1,11,8,2,2,2,0,0.68,0.07,0.75,0.55,0.62
